"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
2331,93850,584112,"Govt",43,3,14,"Vermont","SUV",5,"1"
2344,147777,534839,"Finance",44,6,9,"Maine","LuxurySedan",5,"1"
2349,22976,281252,"Govt",42,2,8,"Maine","SUV",5,"1"
2351,61669,440459,"Govt",38,7,4,"Maine","Sedan",6,"1"
2361,40433,483810,"Govt",44,8,10,"Maine","SUV",6,"0"
2365,52437,451348,"Education",42,4,14,"New Hampshire","LuxurySedan",5,"1"
2374,92083,481784,"Finance",44,4,12,"Maine","SUV",6,"1"
2375,154413,534593,"Tech",42,3,12,"US_Other","Compact/Hybrid",5,"1"
2381,165304,593236,"Tech",43,4,11,"New York","SUV",6,"1"
2382,62310,299798,"Finance",38,2,6,"Quebec","Sedan",6,"0"
2390,93768,498193,"Education",40,6,17,"Connecticut","SUV",6,"1"
2398,55226,387605,"Govt",38,5,15,"Maine","SUV",5,"1"
2402,97069,493787,"Govt",43,1,43,"Maine","LuxurySedan",6,"1"
2414,63878,480804,"Govt",40,6,19,"Maine","Sedan",6,"1"
2416,73292,490413,"Services",42,5,17,"US_Other","Sedan",5,"0"
2417,95994,603263,"Education",44,2,14,"Maine","LuxurySedan",5,"1"
2421,92571,515287,"Govt",30,7,9,"Connecticut","LuxurySedan",5,"1"
2424,117335,508748,"Tech",43,4,9,"Ontario","LuxurySedan",6,"1"
2437,93894,525091,"Services",43,6,19,"Maine","Sedan",5,"1"
2443,74877,438745,"Education",44,5,13,"Rhode Island","LuxurySedan",5,"1"
2450,32419,397013,"Services",44,1,44,"Maine","Pickup",5,"1"
2454,87567,449058,"Govt",37,1,37,"Connecticut","Pickup",5,"1"
2456,120172,508495,"Finance",44,5,13,"Quebec","SUV",5,"1"
2459,153269,510272,"Finance",41,7,10,"Can_Other","SUV",5,"1"
2464,127734,470974,"Finance",41,6,5,"Maine","Compact/Hybrid",5,"1"
2470,83314,600196,"Govt",41,8,13,"Massachusetts","Sedan",6,"1"
2483,79285,456254,"Govt",40,6,8,"Maine","Pickup",5,"1"
2492,125458,512515,"Manufacturing",40,1,40,"US_Other","SUV",5,"1"
2494,55541,487193,"Govt",36,4,16,"New Hampshire","SUV",6,"1"
2495,107461,564067,"Govt",42,5,17,"Massachusetts","LuxurySedan",5,"0"
2498,153642,583847,"Finance",42,1,42,"Massachusetts","LuxurySedan",5,"1"
2499,81545,474685,"Tech",43,5,6,"Maine","LuxurySedan",5,"1"
2502,136174,422084,"Tech",43,6,11,"Massachusetts","LuxurySedan",5,"1"
2505,95170,427819,"Govt",43,7,13,"Maine","",5,"1"
2507,142587,593312,"Finance",41,2,18,"Massachusetts","",5,"1"
2509,120912,470387,"Tech",42,4,13,"Maine","SUV",5,"1"
2510,133598,441643,"Tech",44,6,8,"Ontario","",5,"1"
2519,91577,544583,"Education",43,7,12,"New Hampshire","LuxurySedan",6,"1"
2523,79035,464998,"Tech",41,5,8,"New Hampshire","Sedan",5,"1"
2524,115649,504473,"Services",40,4,8,"Rhode Island","LuxurySedan",9,"1"
2532,87325,438853,"Education",41,1,41,"Vermont","Pickup",8,"1"
2541,74473,424504,"Education",38,2,13,"Maine","LuxurySedan",8,"1"
2543,106373,479003,"Finance",40,5,8,"Maine","SUV",5,"1"
2565,104037,462389,"Tech",38,4,11,"Quebec","Sedan",5,"1"
2588,134174,507375,"Other",44,8,20,"Quebec","Sedan",7,"1"
2599,42684,402508,"Govt",37,5,19,"US_Other","LuxurySedan",8,"1"
2608,102869,448719,"Tech",40,9,9,"Vermont","LuxurySedan",5,"1"
2610,92932,444936,"Tech",43,3,9,"Maine","SUV",5,"1"
2611,67684,459562,"Tech",39,5,9,"Maine","Sedan",5,"0"
2624,99525,571507,"Education",44,2,19,"Vermont","SUV",6,"0"
2629,138811,542974,"Finance",41,7,12,"Maine","LuxurySedan",5,"1"
2637,88602,320785,"Finance",39,6,12,"Rhode Island","SUV",7,"1"
2641,130715,518154,"Other",43,6,6,"Maine","Sedan",5,"1"
2642,109354,549142,"Education",39,7,14,"Maine","LuxurySedan",7,"1"
2649,101275,503676,"Govt",43,3,12,"Maine","Sedan",6,"1"
2650,61514,442600,"Govt",41,7,24,"Maine","LuxurySedan",5,"1"
2652,122037,473509,"Finance",42,3,18,"Vermont","SUV",5,"1"
2653,134144,578196,"Tech",40,3,15,"US_Other","SUV",5,"1"
2656,117862,554800,"Tech",40,5,10,"Vermont","SUV",8,"0"
2660,75321,390354,"Services",37,2,14,"Maine","SUV",5,"0"
2662,168168,585056,"Tech",44,3,14,"Maine","LuxurySedan",5,"1"
2667,135795,578037,"Tech",39,7,11,"Connecticut","Sedan",5,"1"
2672,64744,400583,"Education",37,6,12,"Vermont","LuxurySedan",8,"0"
2678,92615,511927,"Govt",37,5,15,"New York","Pickup",5,"0"
2679,132937,566980,"Finance",44,5,14,"New York","Sedan",6,"0"
2682,83503,549582,"Education",41,4,12,"Vermont","Sedan",8,"0"
2684,117639,445050,"Tech",41,5,13,"Maine","Compact/Hybrid",5,"0"
2689,86305,550633,"Govt",41,4,11,"Maine","Sedan",5,"1"
2692,133297,501809,"Tech",44,8,10,"Massachusetts","SUV",6,"1"
2698,93756,551789,"Govt",40,5,14,"Maine","Sedan",6,"1"
2702,52068,377719,"Govt",41,1,41,"Maine","Pickup",5,"0"
2716,123842,451713,"Tech",38,6,12,"Maine","SUV",6,"1"
2718,111411,474580,"Finance",44,5,9,"Quebec","SUV",5,"1"
2726,101145,517875,"Govt",43,3,12,"Connecticut","",5,"1"
2743,120938,492671,"Tech",44,6,9,"Vermont","",7,"1"
2748,81008,480461,"Govt",43,3,13,"Maine","SUV",5,"1"
2750,144565,464587,"Finance",42,4,11,"Vermont","SUV",6,"1"
2752,56474,349344,"Services",38,7,20,"Vermont","Sedan",5,"1"
2755,82463,484518,"Govt",43,5,15,"New York","SUV",5,"1"
2773,124252,425131,"Finance",40,4,10,"New Hampshire","Pickup",5,"0"
2778,114355,472594,"Finance",32,4,9,"New Hampshire","LuxurySedan",6,"0"
2791,106307,397934,"Finance",38,3,7,"Can_Other","",5,"0"
2795,147054,546796,"Tech",43,4,16,"Maine","LuxurySedan",5,"1"
2796,96979,535229,"Govt",39,4,9,"New York","Sedan",6,"1"
2801,115246,508317,"Services",42,1,42,"Quebec","LuxurySedan",6,"1"
2804,63020,391979,"Tech",35,6,11,"Vermont","LuxurySedan",5,"1"
2805,137330,598601,"Finance",41,4,11,"Maine","Pickup",9,"1"
2813,138581,484096,"Tech",41,4,15,"Maine","Sedan",5,"1"
2827,68841,448838,"Govt",42,4,16,"Rhode Island","LuxurySedan",7,"1"
2835,146290,554102,"Tech",41,7,11,"Vermont","Sedan",5,"1"
2845,99760,506699,"Finance",40,4,13,"Rhode Island","Compact/Hybrid",7,"1"
2849,117902,530842,"Finance",36,5,12,"Maine","SUV",5,"1"
2850,135476,623468,"Education",44,5,12,"Maine","Pickup",7,"1"
2852,90825,389985,"Manufacturing",41,3,17,"Rhode Island","SUV",6,"1"
2860,53998,416797,"Govt",44,1,44,"New York","LuxurySedan",8,"1"
2861,140783,631024,"Finance",42,5,6,"New Hampshire","SUV",7,"1"
2862,140993,628317,"Govt",41,3,13,"Vermont","SUV",6,"0"
2867,85052,460137,"Education",43,5,17,"Massachusetts","SUV",6,"1"
2871,83939,502406,"Govt",36,6,17,"Maine","SUV",5,"1"
2872,103446,583806,"Manufacturing",41,4,9,"Maine","SUV",5,"1"
2874,74999,353343,"Tech",43,5,4,"Maine","Sedan",6,"1"
2875,82803,474441,"Govt",36,7,15,"Quebec","LuxurySedan",5,"1"
2878,81868,396746,"Finance",38,6,18,"Maine","LuxurySedan",5,"1"
2881,81087,401354,"Other",44,4,12,"Massachusetts","SUV",8,"1"
2883,82129,506274,"Services",44,5,16,"Maine","Pickup",6,"1"
2887,77314,403947,"Tech",42,5,10,"Ontario","LuxurySedan",6,"0"
2888,55632,480599,"Govt",38,3,13,"Maine","SUV",6,"1"
2896,112835,529609,"Manufacturing",43,7,11,"US_Other","Pickup",6,"0"
2904,156654,489802,"Finance",41,5,8,"Maine","Compact/Hybrid",6,"1"
2917,111548,374510,"Tech",44,5,6,"Maine","SUV",5,"1"
2922,93958,506503,"Tech",38,6,5,"Maine","SUV",5,"0"
2927,124613,600903,"Tech",43,5,5,"Vermont","SUV",6,"1"
2937,96073,559461,"Govt",36,3,5,"New Hampshire","LuxurySedan",5,"1"
2946,82181,414024,"Education",42,5,23,"Vermont","SUV",5,"1"
2951,45035,349143,"Govt",44,4,16,"Maine","SUV",6,"0"
2958,90760,479348,"Services",44,5,12,"Maine","Sedan",5,"0"
2970,88369,528566,"Other",38,6,8,"Vermont","SUV",5,"0"
2975,112372,396677,"Tech",41,4,17,"Vermont","LuxurySedan",5,"1"
2985,157661,552373,"Finance",41,7,15,"Quebec","Sedan",5,"1"
2987,109511,519678,"Finance",44,5,8,"Ontario","Compact/Hybrid",5,"1"
2992,114443,513714,"Finance",41,6,14,"Vermont","LuxurySedan",6,"1"
2993,126552,511350,"Finance",41,2,19,"Quebec","Pickup",5,"1"
2995,87400,504694,"Govt",44,6,11,"Ontario","Pickup",5,"1"
3014,75120,467750,"Govt",37,4,15,"Maine","LuxurySedan",6,"1"
3017,104732,507512,"Education",37,3,14,"Connecticut","",5,"1"
3024,92347,405620,"Finance",39,4,16,"New Hampshire","",7,"1"
3028,102636,517013,"Manufacturing",43,7,11,"Maine","Sedan",7,"1"
3031,138177,487159,"Tech",41,2,5,"Maine","LuxurySedan",6,"1"
3046,83506,295054,"Finance",39,4,16,"Vermont","",5,"1"
3048,68337,328731,"Govt",44,5,13,"Quebec","Pickup",6,"0"
3063,102724,491556,"Finance",41,5,13,"Maine","LuxurySedan",5,"0"
3068,76812,427622,"Services",43,3,12,"Vermont","SUV",6,"1"
3070,118616,465539,"Tech",40,4,10,"Massachusetts","SUV",6,"1"
3082,114153,492317,"Services",35,3,7,"US_Other","LuxurySedan",7,"1"
3085,80166,458245,"Finance",42,6,10,"Massachusetts","LuxurySedan",5,"1"
3087,80483,399317,"Govt",43,5,19,"Maine","SUV",8,"1"
3088,131939,476678,"Finance",44,4,14,"Maine","LuxurySedan",6,"1"
3091,119278,520946,"Finance",41,2,6,"Maine","Sedan",5,"1"
3094,84619,385978,"Finance",42,6,11,"New Hampshire","Sedan",6,"1"
3099,69285,482474,"Education",44,6,13,"Maine","SUV",5,"1"
3102,102057,551195,"Finance",37,5,11,"Maine","LuxurySedan",6,"0"
3107,51161,371762,"Govt",44,4,19,"New York","SUV",5,"1"
3112,122505,560006,"Tech",37,3,7,"Rhode Island","SUV",5,"1"
3114,107777,483277,"Tech",43,3,16,"New Hampshire","SUV",6,"1"
3123,80196,347916,"Education",42,5,14,"Vermont","LuxurySedan",6,"1"
3126,115553,383760,"Finance",43,5,10,"Maine","Compact/Hybrid",5,"1"
3141,122275,522580,"Finance",43,5,14,"Maine","Compact/Hybrid",6,"1"
3146,116870,447642,"Finance",35,8,11,"Rhode Island","Compact/Hybrid",7,"1"
3155,45422,345502,"Services",42,1,42,"Maine","Sedan",5,"1"
3163,78262,425921,"Other",38,4,11,"Ontario","LuxurySedan",7,"1"
3169,72976,424382,"Education",35,1,35,"Vermont","Compact/Hybrid",8,"1"
3172,89173,399313,"Tech",37,3,8,"New Hampshire","Sedan",5,"0"
3180,65836,388677,"Govt",39,5,10,"US_Other","SUV",5,"0"
3185,122768,490486,"Tech",42,3,10,"Maine","SUV",5,"1"
3186,114294,424650,"Finance",37,4,14,"Vermont","SUV",5,"1"
3194,72570,438048,"Govt",44,4,13,"Vermont","Sedan",6,"1"
3195,70881,424488,"Govt",37,1,37,"Maine","",5,"1"
3199,119142,425654,"Finance",40,4,18,"Maine","Sedan",6,"1"
3200,114170,611994,"Govt",43,4,16,"Ontario","Pickup",7,"1"
3207,100264,564595,"Govt",39,5,11,"Maine","SUV",7,"1"
3226,59581,377134,"Tech",41,7,9,"Ontario","Sedan",5,"1"
3244,95972,446209,"Govt",37,6,14,"Maine","SUV",6,"1"
3246,91239,500444,"Services",41,7,21,"Connecticut","",5,"1"
3252,105506,414882,"Finance",44,6,14,"Maine","Sedan",7,"0"
3257,111620,474269,"Finance",44,5,15,"Maine","Sedan",7,"0"
3261,123515,581199,"Services",39,7,22,"Ontario","SUV",5,"1"
3265,109488,470600,"Finance",39,6,17,"Maine","LuxurySedan",5,"1"
3268,49618,454990,"Education",44,7,12,"Vermont","Compact/Hybrid",6,"1"
3272,68588,396809,"Tech",42,4,11,"Maine","LuxurySedan",8,"1"
3277,95735,516031,"Finance",43,5,11,"Quebec","Compact/Hybrid",6,"1"
3281,105877,531684,"Finance",43,4,16,"Maine","SUV",5,"1"
3286,106254,492889,"Services",37,9,11,"Maine","SUV",6,"1"
3295,79218,473255,"Govt",41,2,6,"Maine","Sedan",5,"0"
3297,97061,426060,"Finance",39,8,10,"New Hampshire","SUV",8,"1"
3302,155106,522601,"Finance",43,5,9,"Ontario","Sedan",6,"1"
3311,92761,481238,"Govt",44,2,15,"Maine","",5,"0"
3325,109631,427616,"Finance",43,5,13,"Maine","SUV",7,"1"
3329,105673,410402,"Tech",38,2,14,"Quebec","Sedan",6,"1"
3332,121014,512025,"Tech",43,5,14,"Can_Other","",7,"1"
3338,75468,463681,"Services",43,4,12,"Maine","SUV",6,"0"
3340,100002,524641,"Services",38,3,14,"Rhode Island","SUV",9,"1"
3362,109576,537934,"Education",31,3,13,"Rhode Island","Sedan",5,"1"
3365,93536,462238,"Services",41,3,14,"Maine","LuxurySedan",5,"1"
3376,130776,523151,"Tech",43,2,13,"Maine","LuxurySedan",7,"0"
3389,146985,509630,"Finance",44,4,12,"New York","Pickup",6,"0"
3395,75701,322585,"Education",42,1,42,"Maine","Pickup",6,"0"
3397,86936,457800,"Finance",37,4,7,"Maine","SUV",5,"1"
3400,49846,352253,"Govt",43,4,15,"Maine","SUV",5,"1"
3402,83834,530682,"Govt",42,2,16,"New York","LuxurySedan",7,"1"
3407,78166,570200,"Govt",42,5,14,"Ontario","SUV",5,"1"
3428,93533,489843,"Education",40,3,15,"Rhode Island","SUV",5,"0"
3431,94874,493032,"Govt",40,5,15,"New Hampshire","Sedan",7,"1"
3440,81314,527506,"Education",44,4,13,"Massachusetts","SUV",5,"1"
3443,64137,374257,"Govt",41,5,16,"New York","Sedan",6,"1"
3449,102870,508273,"Finance",42,5,11,"Maine","LuxurySedan",6,"0"
3450,70601,427476,"Education",42,4,12,"Ontario","LuxurySedan",5,"1"
3451,94068,471262,"Finance",44,7,12,"Can_Other","Sedan",5,"1"
3457,143140,482975,"Finance",40,5,17,"Maine","LuxurySedan",5,"0"
3464,71951,484446,"Govt",41,5,18,"New Hampshire","Sedan",5,"1"
3473,129617,549942,"Tech",37,5,11,"Maine","SUV",6,"0"
3474,75669,388580,"Tech",43,7,11,"New Hampshire","Sedan",7,"1"
3478,80565,448419,"Govt",42,6,17,"Maine","SUV",6,"1"
3492,82841,427976,"Services",35,3,12,"Connecticut","LuxurySedan",5,"0"
3499,129216,445610,"Finance",44,4,16,"Maine","LuxurySedan",5,"1"
3507,91212,477295,"Education",43,4,16,"New Hampshire","LuxurySedan",5,"1"
3508,32405,423625,"Education",44,5,13,"Maine","SUV",5,"1"
3512,114463,558194,"Education",39,5,12,"Maine","Pickup",5,"1"
3519,98532,548754,"Services",33,7,16,"Maine","Pickup",6,"0"
3521,101218,386021,"Tech",40,4,15,"Maine","Pickup",5,"0"
3530,97971,552603,"Education",44,6,16,"New Hampshire","",8,"1"
3531,98668,408277,"Tech",35,5,15,"Maine","SUV",6,"1"
3535,88568,484838,"Services",44,7,18,"New Hampshire","Sedan",5,"0"
3547,87174,507361,"Education",43,8,13,"Maine","Sedan",6,"1"
3552,104732,505766,"Education",35,4,13,"Quebec","SUV",6,"0"
3555,87261,463907,"Other",41,7,10,"Maine","SUV",6,"0"
3557,81521,466659,"Education",44,4,15,"Maine","SUV",8,"1"
3560,103260,394475,"Finance",44,4,9,"Connecticut","SUV",6,"0"
3561,84856,511790,"Govt",40,3,16,"New Hampshire","Sedan",6,"1"
3588,95825,366752,"Other",39,1,39,"New Hampshire","LuxurySedan",7,"0"
3605,75904,431271,"Services",40,4,17,"Maine","SUV",5,"1"
3607,93662,458027,"Tech",39,3,7,"Can_Other","Sedan",6,"1"
3612,101534,485965,"Tech",43,4,16,"New Hampshire","Pickup",7,"0"
3613,156723,569645,"Tech",39,2,13,"Maine","LuxurySedan",5,"1"
3614,122687,554913,"Education",36,4,15,"Vermont","Pickup",6,"0"
3615,105490,408148,"Finance",44,5,11,"New Hampshire","Sedan",5,"0"
3622,121250,480414,"Finance",40,6,10,"Maine","SUV",5,"1"
3629,81116,501779,"Education",38,2,22,"Maine","LuxurySedan",5,"1"
3633,31701,310893,"Services",44,6,12,"Maine","SUV",6,"1"
3636,133020,498208,"Tech",42,5,10,"Vermont","Sedan",7,"1"
3642,64437,415885,"Govt",40,3,18,"Connecticut","LuxurySedan",6,"1"
3655,49677,305490,"Finance",41,5,3,"Maine","LuxurySedan",6,"1"
3662,136583,525599,"Finance",40,2,12,"Maine","Sedan",5,"1"
3664,84138,495688,"Services",42,9,9,"Vermont","SUV",7,"0"
3665,93426,522875,"Services",37,6,12,"Maine","LuxurySedan",5,"1"
3668,116590,444530,"Finance",38,3,11,"Maine","SUV",6,"0"
3671,125555,526794,"Tech",44,7,11,"Maine","LuxurySedan",8,"1"
3675,147343,528796,"Tech",39,4,7,"New Hampshire","Compact/Hybrid",7,"1"
3689,107544,548858,"Govt",42,4,11,"Maine","Sedan",6,"0"
3702,107668,469809,"Tech",37,4,8,"Massachusetts","Sedan",6,"1"
3707,86033,426469,"Tech",39,5,9,"Maine","LuxurySedan",6,"1"
3709,102181,515777,"Services",36,2,14,"Maine","LuxurySedan",5,"1"
3711,48128,473684,"Govt",38,4,11,"Maine","SUV",6,"1"
3716,138363,557453,"Tech",43,4,17,"US_Other","Sedan",6,"1"
3723,60827,423010,"Govt",41,4,10,"Maine","SUV",5,"0"
3726,120913,518994,"Finance",38,7,17,"Maine","SUV",6,"0"
3730,105972,544525,"Tech",42,9,12,"New Hampshire","Sedan",5,"1"
3763,117216,478808,"Finance",44,7,17,"Quebec","LuxurySedan",5,"1"
3786,106932,425860,"Finance",43,2,11,"Maine","SUV",6,"1"
3791,83504,416251,"Services",38,5,13,"Ontario","LuxurySedan",5,"0"
3794,65749,382608,"Govt",44,5,10,"Massachusetts","SUV",6,"1"
3797,80176,487855,"Education",42,6,18,"New Hampshire","Sedan",5,"0"
3809,115153,369965,"Finance",44,6,15,"New York","Pickup",5,"1"
3812,93571,478659,"Education",43,4,18,"Maine","Pickup",5,"1"
3815,108225,500473,"Govt",43,5,14,"Massachusetts","Pickup",5,"1"
3821,91365,458843,"Govt",42,6,12,"Maine","SUV",5,"1"
3823,102656,454771,"Finance",43,6,15,"Connecticut","SUV",5,"1"
3830,107050,449129,"Education",35,4,15,"Maine","Pickup",7,"1"
3837,94693,450371,"Education",42,4,12,"Maine","LuxurySedan",6,"1"
3839,79393,369897,"Education",41,3,12,"Maine","SUV",7,"0"
3845,90002,511041,"Services",44,5,9,"New Hampshire","Sedan",5,"1"
3849,103380,450762,"Services",38,4,15,"New York","SUV",6,"1"
3853,59259,404191,"Education",40,5,12,"Vermont","LuxurySedan",5,"1"
3857,104302,378517,"Tech",44,5,18,"Maine","Compact/Hybrid",7,"1"
3859,88065,367797,"Finance",40,7,20,"New Hampshire","",5,"1"
3865,96735,519511,"Govt",36,4,12,"Maine","Pickup",7,"1"
3868,52519,515438,"Govt",37,1,37,"Maine","Pickup",7,"1"
3878,102903,556930,"Govt",40,2,15,"Vermont","Pickup",6,"1"
3881,137141,481378,"Finance",42,3,10,"Maine","SUV",6,"1"
3882,31539,383241,"Govt",39,3,16,"Maine","Sedan",5,"1"
3892,86174,504474,"Education",39,3,18,"Maine","SUV",6,"0"
3905,92193,432205,"Manufacturing",43,4,16,"Maine","Sedan",5,"0"
3907,122080,513774,"Finance",40,7,2,"US_Other","LuxurySedan",5,"1"
3917,102702,441691,"Tech",41,6,10,"Maine","",6,"0"
3919,80558,568098,"Govt",41,3,15,"Maine","SUV",5,"0"
3922,70913,463783,"Govt",44,3,14,"Maine","Sedan",6,"1"
3934,136100,544713,"Finance",36,5,12,"Quebec","SUV",6,"1"
3937,48794,381563,"Education",44,7,12,"Maine","SUV",5,"1"
3940,42568,436319,"Services",44,8,15,"Maine","Sedan",6,"1"
3943,119641,431768,"Tech",43,3,7,"Vermont","LuxurySedan",6,"1"
3955,93107,424987,"Education",38,3,19,"Maine","SUV",7,"1"
3962,96479,516033,"Education",43,6,15,"New York","SUV",5,"1"
3963,106613,489926,"Govt",44,1,44,"Vermont","Compact/Hybrid",6,"1"
3968,95991,444575,"Services",41,1,41,"Maine","LuxurySedan",5,"1"
3969,97158,383389,"Finance",43,4,19,"Maine","LuxurySedan",5,"0"
3973,58966,422098,"Education",39,1,39,"Connecticut","LuxurySedan",5,"1"
3975,120204,459098,"Finance",39,4,11,"New Hampshire","",6,"0"
3977,90219,407540,"Services",42,5,19,"Maine","Pickup",5,"0"
3986,82080,473069,"Govt",42,2,20,"Ontario","LuxurySedan",6,"1"
3991,69283,495577,"Govt",42,8,15,"New Hampshire","SUV",7,"0"
3992,149138,544116,"Finance",43,5,10,"Ontario","",5,"1"
4009,84793,377916,"Finance",32,7,16,"Maine","Sedan",7,"1"
4028,54538,432337,"Services",41,7,16,"New York","LuxurySedan",5,"1"
4033,90133,448421,"Govt",43,3,13,"Ontario","SUV",5,"0"
4037,90492,376878,"Services",35,2,18,"Ontario","LuxurySedan",7,"0"
4060,92414,454649,"Govt",42,7,10,"Maine","Sedan",6,"1"
4075,97782,487129,"Services",42,2,16,"Maine","SUV",6,"0"
4078,68963,466846,"Tech",40,5,11,"Maine","Sedan",5,"1"
4097,79199,479822,"Govt",40,6,14,"Vermont","SUV",5,"1"
4110,64635,393465,"Services",40,5,13,"Ontario","LuxurySedan",5,"0"
4113,85419,408728,"Education",44,4,10,"Maine","Sedan",6,"1"
4119,89957,494082,"Services",39,7,17,"Maine","SUV",6,"1"
4132,122585,549834,"Finance",41,4,13,"Ontario","LuxurySedan",6,"1"
4133,109380,413622,"Finance",40,4,15,"Maine","SUV",5,"1"
4134,117380,416770,"Tech",44,6,16,"Maine","SUV",5,"1"
4139,137747,449808,"Finance",44,5,9,"Maine","",7,"1"
4141,95546,425062,"Finance",40,3,18,"Massachusetts","SUV",6,"0"
4148,60696,364959,"Govt",38,3,14,"Maine","Compact/Hybrid",6,"1"
4150,93202,547022,"Govt",43,1,43,"Quebec","SUV",7,"1"
4151,60600,421560,"Finance",43,5,9,"Maine","SUV",6,"1"
4153,96342,467875,"Govt",42,7,19,"Quebec","LuxurySedan",5,"0"
4170,98634,402042,"Finance",42,4,10,"Maine","Pickup",6,"0"
4185,95479,559501,"Education",43,3,15,"New York","",7,"1"
4194,142271,595284,"Finance",42,5,14,"Massachusetts","",6,"1"
4195,117619,476744,"Govt",40,6,9,"Maine","Sedan",5,"1"
4202,71067,432633,"Govt",39,5,12,"Rhode Island","SUV",5,"1"
4212,35993,324797,"Education",38,2,14,"Maine","",7,"1"
4217,99445,413659,"Govt",44,4,15,"Can_Other","SUV",5,"1"
4222,129875,444239,"Finance",34,4,12,"Maine","Pickup",5,"1"
4225,78718,414077,"Manufacturing",43,4,12,"New York","LuxurySedan",5,"1"
4232,79966,440126,"Govt",39,5,12,"Quebec","Sedan",6,"1"
4234,83052,548404,"Govt",41,1,41,"Maine","Sedan",5,"1"
4244,92210,553453,"Services",34,4,16,"New York","LuxurySedan",7,"1"
4253,87701,557306,"Govt",38,3,24,"New Hampshire","SUV",6,"1"
4261,85699,398047,"Finance",42,9,17,"New York","Pickup",5,"1"
4273,88869,410666,"Services",36,7,6,"Maine","SUV",6,"1"
4282,101887,394378,"Tech",37,5,19,"Can_Other","Compact/Hybrid",7,"1"
4284,90052,486584,"Services",36,4,19,"New Hampshire","SUV",6,"1"
4304,122371,449947,"Finance",42,4,12,"Maine","Pickup",5,"1"
4305,71372,487379,"Services",39,1,39,"New York","SUV",7,"0"
4313,138586,571792,"Services",42,5,12,"Rhode Island","SUV",5,"1"
4317,119550,478028,"Finance",40,4,12,"Quebec","Sedan",5,"1"
4320,82033,423206,"Services",43,3,13,"Maine","Sedan",6,"1"
4336,105247,404143,"Tech",39,6,14,"Ontario","Pickup",5,"1"
4340,99502,598851,"Tech",42,5,12,"New Hampshire","Sedan",7,"0"
4349,47906,479745,"Services",38,4,12,"Vermont","LuxurySedan",6,"1"
4350,71998,404903,"Tech",38,4,11,"New Hampshire","LuxurySedan",5,"0"
4351,78674,413950,"Govt",42,6,6,"Maine","SUV",6,"1"
4352,83378,428599,"Govt",43,2,12,"US_Other","LuxurySedan",6,"1"
4355,65790,370320,"Services",41,1,41,"Rhode Island","Sedan",5,"1"
4360,79340,424556,"Tech",42,9,10,"Maine","Sedan",7,"0"
4362,115177,520915,"Services",42,4,17,"New Hampshire","SUV",5,"1"
4383,125802,514791,"Finance",43,2,14,"New York","SUV",7,"1"
4384,98200,473958,"Tech",41,5,7,"Vermont","SUV",5,"1"
4394,34674,361554,"Govt",40,5,13,"Massachusetts","LuxurySedan",5,"1"
4396,123832,493889,"Finance",40,3,10,"Rhode Island","Sedan",8,"1"
4410,68264,405241,"Services",41,7,14,"Maine","Sedan",5,"0"
4413,90398,366943,"Finance",41,5,11,"Quebec","SUV",5,"1"
4420,78088,419594,"Finance",40,7,9,"Maine","LuxurySedan",6,"0"
4429,92703,407788,"Services",43,5,15,"Connecticut","Sedan",7,"1"
4433,83627,475786,"Education",41,4,19,"Maine","Sedan",5,"1"
4434,136363,506925,"Finance",38,7,11,"Maine","SUV",5,"1"
4435,45477,292236,"Education",42,1,42,"Ontario","SUV",5,"1"
